FMT, 128, 89, FMT, BBnNZ, Type,Length,Name,Format,Columns
RCI2, 508445266, 1515, 1515, 0, 1
RCIN, 508545287, 1475, 1510, 1706, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 508545290, 1515, 1515, 0, 1
RCIN, 508645458, 1475, 1510, 1706, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 508645486, 1515, 1515, 0, 1
RCIN, 508745290, 1475, 1510, 1706, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 508745294, 1515, 1515, 0, 1
RCIN, 508845448, 1476, 1510, 1706, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 508845452, 1515, 1515, 0, 1
RCIN, 508945285, 1476, 1510, 1706, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 508945291, 1515, 1515, 0, 1
RCIN, 509045447, 1476, 1510, 1706, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 509045450, 1515, 1515, 0, 1
RCIN, 509145336, 1476, 1510, 1706, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 509145340, 1515, 1515, 0, 1
RCIN, 509245534, 1476, 1510, 1706, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 509245539, 1515, 1515, 0, 1
RCIN, 509345305, 1476, 1510, 1706, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 509345309, 1515, 1515, 0, 1
RCIN, 509445295, 1476, 1510, 1706, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 509445299, 1515, 1515, 0, 1
RCIN, 509545305, 1476, 1510, 1706, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 509545309, 1515, 1515, 0, 1
RCIN, 509645455, 1476, 1510, 1708, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 509645459, 1515, 1515, 0, 1
RCIN, 509745261, 1476, 1510, 1708, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 509745264, 1515, 1515, 0, 1
RCIN, 509845379, 1476, 1510, 1708, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 509845398, 1515, 1515, 0, 1
RCIN, 509945305, 1476, 1510, 1710, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 509945309, 1515, 1515, 0, 1
RCIN, 510045486, 1476, 1510, 1710, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 510045519, 1515, 1515, 0, 1
RCIN, 510145361, 1476, 1510, 1712, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 510145365, 1515, 1515, 0, 1
RCIN, 510245616, 1476, 1510, 1712, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 510245620, 1515, 1515, 0, 1
RCIN, 510345320, 1476, 1510, 1715, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 510345324, 1515, 1515, 0, 1
RCIN, 510445328, 1476, 1510, 1715, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 510445332, 1515, 1515, 0, 1
RCIN, 510545303, 1477, 1510, 1715, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 510545307, 1515, 1515, 0, 1
RCIN, 510645455, 1477, 1510, 1715, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 510645459, 1515, 1515, 0, 1
RCIN, 510745303, 1477, 1510, 1715, 1521, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 510745307, 1515, 1515, 0, 1
RCIN, 510845397, 1480, 1503, 1715, 1521, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 510845401, 1515, 1515, 0, 1
RCIN, 510945306, 1506, 1501, 1722, 1521, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 510945323, 1515, 1515, 0, 1
RCIN, 511045513, 1507, 1500, 1726, 1521, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 511045517, 1515, 1515, 0, 1
RCIN, 511145374, 1507, 1497, 1728, 1521, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 511145378, 1515, 1515, 0, 1
RCIN, 511245505, 1507, 1486, 1728, 1521, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 511245528, 1515, 1515, 0, 1
RCIN, 511345268, 1507, 1485, 1731, 1521, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 511345272, 1515, 1515, 0, 1
RCIN, 511445361, 1505, 1486, 1731, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 511445365, 1515, 1515, 0, 1
RCIN, 511545304, 1505, 1488, 1731, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 511545308, 1515, 1515, 0, 1
RCIN, 511645470, 1505, 1496, 1732, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 511645499, 1515, 1515, 0, 1
RCIN, 511745324, 1502, 1508, 1732, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 511745328, 1515, 1515, 0, 1
RCIN, 511845347, 1498, 1510, 1732, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 511845351, 1515, 1515, 0, 1
RCIN, 511945308, 1498, 1510, 1732, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 511945312, 1515, 1515, 0, 1
RCIN, 512045466, 1500, 1510, 1732, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 512045471, 1515, 1515, 0, 1
RCIN, 512145348, 1498, 1510, 1732, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 512145352, 1515, 1515, 0, 1
RCIN, 512245521, 1498, 1510, 1732, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 512245525, 1515, 1515, 0, 1
RCIN, 512345319, 1498, 1510, 1732, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 512345323, 1515, 1515, 0, 1
RCIN, 512445324, 1498, 1510, 1732, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 512445328, 1515, 1515, 0, 1
RCIN, 512545306, 1498, 1510, 1732, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 512545311, 1515, 1515, 0, 1
RCIN, 512645464, 1498, 1510, 1732, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 512645468, 1515, 1515, 0, 1
RCIN, 512745243, 1498, 1510, 1735, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 512745247, 1515, 1515, 0, 1
RCIN, 512845367, 1498, 1510, 1737, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 512845371, 1515, 1515, 0, 1
RCIN, 512945250, 1498, 1510, 1738, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 512945254, 1515, 1515, 0, 1
RCIN, 513045462, 1498, 1510, 1738, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 513045466, 1515, 1515, 0, 1
RCIN, 513145349, 1498, 1510, 1738, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 513145353, 1515, 1515, 0, 1
RCIN, 513245555, 1498, 1510, 1738, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 513245559, 1515, 1515, 0, 1
RCIN, 513345337, 1498, 1510, 1741, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 513345341, 1515, 1515, 0, 1
RCIN, 513445328, 1498, 1510, 1748, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 513445332, 1515, 1515, 0, 1
RCIN, 513545271, 1498, 1511, 1750, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 513545275, 1515, 1515, 0, 1
RCIN, 513645550, 1498, 1511, 1750, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 513645554, 1515, 1515, 0, 1
RCIN, 513745299, 1498, 1511, 1753, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 513745303, 1515, 1515, 0, 1
RCIN, 513845405, 1498, 1511, 1755, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 513845409, 1515, 1515, 0, 1
RCIN, 513945255, 1500, 1511, 1755, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 513945259, 1515, 1515, 0, 1
RCIN, 514045468, 1500, 1511, 1755, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 514045472, 1515, 1515, 0, 1
RCIN, 514145317, 1500, 1511, 1755, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 514145335, 1515, 1515, 0, 1
RCIN, 514245397, 1500, 1511, 1755, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 514245401, 1515, 1515, 0, 1
RCIN, 514345294, 1500, 1511, 1755, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 514345298, 1515, 1515, 0, 1
RCIN, 514445344, 1502, 1511, 1755, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 514445348, 1515, 1515, 0, 1
RCIN, 514545327, 1500, 1511, 1755, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 514545331, 1515, 1515, 0, 1
RCIN, 514645492, 1500, 1511, 1755, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 514645496, 1515, 1515, 0, 1
RCIN, 514745319, 1500, 1511, 1755, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 514745323, 1515, 1515, 0, 1
RCIN, 514845461, 1500, 1511, 1766, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 514845465, 1515, 1515, 0, 1
RCIN, 514945329, 1500, 1511, 1766, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 514945333, 1515, 1515, 0, 1
RCIN, 515045565, 1500, 1511, 1768, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 515045569, 1515, 1515, 0, 1
RCIN, 515145320, 1500, 1482, 1768, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 515145325, 1515, 1515, 0, 1
RCIN, 515245594, 1500, 1445, 1768, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 515245598, 1515, 1515, 0, 1
RCIN, 515345233, 1500, 1413, 1766, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 515345237, 1515, 1515, 0, 1
RCIN, 515445286, 1500, 1401, 1765, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 515445290, 1515, 1515, 0, 1
RCIN, 515545271, 1500, 1382, 1765, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 515545275, 1515, 1515, 0, 1
RCIN, 515645481, 1500, 1380, 1765, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 515645485, 1515, 1515, 0, 1
RCIN, 515745273, 1500, 1372, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 515745277, 1515, 1515, 0, 1
RCIN, 515845431, 1500, 1372, 1762, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 515845435, 1515, 1515, 0, 1
RCIN, 515945337, 1500, 1372, 1762, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 515945341, 1515, 1515, 0, 1
RCIN, 516045488, 1500, 1372, 1762, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 516045492, 1515, 1515, 0, 1
RCIN, 516145334, 1500, 1376, 1762, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 516145338, 1515, 1515, 0, 1
RCIN, 516245433, 1500, 1377, 1762, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 516245454, 1515, 1515, 0, 1
RCIN, 516345262, 1500, 1377, 1762, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 516345266, 1515, 1515, 0, 1
RCIN, 516445382, 1500, 1382, 1762, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 516445386, 1515, 1515, 0, 1
RCIN, 516545236, 1500, 1383, 1762, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 516545239, 1515, 1515, 0, 1
RCIN, 516645473, 1500, 1383, 1762, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 516645489, 1515, 1515, 0, 1
RCIN, 516745305, 1500, 1383, 1762, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 516745309, 1515, 1515, 0, 1
RCIN, 516845536, 1498, 1383, 1762, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 516845551, 1515, 1515, 0, 1
RCIN, 516945323, 1498, 1387, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 516945327, 1515, 1515, 0, 1
RCIN, 517045500, 1500, 1395, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 517045504, 1515, 1515, 0, 1
RCIN, 517145354, 1500, 1405, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 517145358, 1515, 1515, 0, 1
RCIN, 517245376, 1500, 1420, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 517245380, 1515, 1515, 0, 1
RCIN, 517345268, 1500, 1435, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 517345272, 1515, 1515, 0, 1
RCIN, 517445290, 1500, 1458, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 517445294, 1515, 1515, 0, 1
RCIN, 517545282, 1498, 1500, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 517545286, 1515, 1515, 0, 1
RCIN, 517645461, 1498, 1510, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 517645464, 1515, 1515, 0, 1
RCIN, 517745263, 1498, 1510, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 517745266, 1515, 1515, 0, 1
RCIN, 517845425, 1498, 1510, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 517845432, 1515, 1515, 0, 1
RCIN, 517945354, 1498, 1510, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 517945358, 1515, 1515, 0, 1
RCIN, 518045467, 1498, 1511, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 518045471, 1515, 1515, 0, 1
RCIN, 518145280, 1498, 1510, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 518145283, 1515, 1515, 0, 1
RCIN, 518245513, 1498, 1510, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 518245517, 1515, 1515, 0, 1
RCIN, 518345229, 1498, 1510, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 518345233, 1515, 1515, 0, 1
RCIN, 518445301, 1498, 1510, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 518445305, 1515, 1515, 0, 1
RCIN, 518545283, 1498, 1510, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 518545287, 1515, 1515, 0, 1
RCIN, 518645520, 1498, 1510, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 518645524, 1515, 1515, 0, 1
RCIN, 518745225, 1500, 1510, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 518745229, 1515, 1515, 0, 1
RCIN, 518845543, 1500, 1510, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 518845547, 1515, 1515, 0, 1
RCIN, 518945296, 1500, 1510, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 518945313, 1515, 1515, 0, 1
RCIN, 519045448, 1500, 1511, 1763, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 519045470, 1515, 1515, 0, 1
RCIN, 519145331, 1500, 1510, 1762, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 519145335, 1515, 1515, 0, 1
RCIN, 519245561, 1500, 1510, 1751, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 519245564, 1515, 1515, 0, 1
RCIN, 519345305, 1500, 1510, 1740, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 519345309, 1515, 1515, 0, 1
RCIN, 519445273, 1501, 1510, 1706, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 519445277, 1515, 1515, 0, 1
RCIN, 519545266, 1505, 1510, 1682, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 519545270, 1515, 1515, 0, 1
RCIN, 519645477, 1506, 1510, 1670, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 519645481, 1515, 1515, 0, 1
RCIN, 519745306, 1506, 1510, 1670, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 519745310, 1515, 1515, 0, 1
RCIN, 519845492, 1508, 1510, 1646, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 519845496, 1515, 1515, 0, 1
RCIN, 519945280, 1507, 1510, 1600, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 519945297, 1515, 1515, 0, 1
RCIN, 520045415, 1507, 1510, 1551, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 520045419, 1515, 1515, 0, 1
RCIN, 520145332, 1507, 1510, 1510, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 520145335, 1515, 1515, 0, 1
RCIN, 520245655, 1508, 1510, 1510, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 520245659, 1515, 1515, 0, 1
RCIN, 520345237, 1508, 1510, 1510, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 520345241, 1515, 1515, 0, 1
RCIN, 520445339, 1508, 1510, 1510, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 520445343, 1515, 1515, 0, 1
RCIN, 520545310, 1508, 1510, 1510, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 520545314, 1515, 1515, 0, 1
RCIN, 520645494, 1508, 1510, 1510, 1520, 1708, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 520645528, 1515, 1515, 0, 1
RCIN, 520745317, 1508, 1510, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 520745321, 1515, 1515, 0, 1
RCIN, 520845477, 1510, 1510, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 520845481, 1515, 1515, 0, 1
MSG, 520894863, Mission: 1 WP
RCIN, 520945272, 1508, 1510, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 520945276, 1515, 1515, 0, 1
RCIN, 521045513, 1508, 1510, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 521045516, 1515, 1515, 0, 1
RCIN, 521145348, 1508, 1510, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 521145352, 1515, 1515, 0, 1
RCIN, 521245564, 1510, 1510, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 521245568, 1515, 1515, 0, 1
RCIN, 521345360, 1508, 1510, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 521345364, 1515, 1515, 0, 1
RCIN, 521445325, 1508, 1510, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 521445329, 1515, 1515, 0, 1
RCIN, 521545374, 1508, 1510, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 521545378, 1515, 1515, 0, 1
RCIN, 521645497, 1508, 1510, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 521645500, 1515, 1515, 0, 1
RCIN, 521745333, 1508, 1511, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 521745337, 1515, 1515, 0, 1
RCIN, 521845441, 1508, 1511, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 521845445, 1515, 1515, 0, 1
RCIN, 521945333, 1510, 1511, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 521945336, 1515, 1515, 0, 1
RCIN, 522045491, 1510, 1511, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 522045495, 1515, 1515, 0, 1
RCIN, 522145373, 1510, 1511, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 522145377, 1515, 1515, 0, 1
RCIN, 522245536, 1510, 1511, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 522245540, 1515, 1515, 0, 1
RCIN, 522345324, 1510, 1511, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 522345327, 1515, 1515, 0, 1
RCIN, 522445380, 1510, 1511, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 522445384, 1515, 1515, 0, 1
RCIN, 522545266, 1510, 1511, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 522545270, 1515, 1515, 0, 1
RCIN, 522645565, 1510, 1511, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 522645569, 1515, 1515, 0, 1
RCIN, 522745354, 1508, 1511, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 522745358, 1515, 1515, 0, 1
RCIN, 522845518, 1510, 1511, 1511, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 522845522, 1515, 1515, 0, 1
RCIN, 522945345, 1510, 1511, 1511, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 522945349, 1515, 1515, 0, 1
RCIN, 523045505, 1508, 1511, 1511, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 523045509, 1515, 1515, 0, 1
RCIN, 523145411, 1508, 1511, 1511, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 523145415, 1515, 1515, 0, 1
RCIN, 523245498, 1508, 1511, 1511, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 523245502, 1515, 1515, 0, 1
RCIN, 523345277, 1508, 1511, 1511, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 523345281, 1515, 1515, 0, 1
RCIN, 523445293, 1508, 1511, 1511, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 523445297, 1515, 1515, 0, 1
RCIN, 523545318, 1508, 1511, 1511, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 523545322, 1515, 1515, 0, 1
RCIN, 523645512, 1508, 1511, 1511, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 523645516, 1515, 1515, 0, 1
RCIN, 523745268, 1508, 1511, 1511, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 523745272, 1515, 1515, 0, 1
RCIN, 523845436, 1510, 1511, 1511, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 523845439, 1515, 1515, 0, 1
RCIN, 523945329, 1510, 1511, 1511, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 523945333, 1515, 1515, 0, 1
RCIN, 524045586, 1510, 1511, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 524045590, 1515, 1515, 0, 1
RCIN, 524145356, 1510, 1511, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 524145360, 1515, 1515, 0, 1
RCIN, 524245527, 1510, 1511, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 524245531, 1515, 1515, 0, 1
RCIN, 524345338, 1510, 1511, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 524345342, 1515, 1515, 0, 1
RCIN, 524445272, 1508, 1511, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 524445276, 1515, 1515, 0, 1
RCIN, 524545309, 1510, 1511, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
RCI2, 524545312, 1515, 1515, 0, 1
RCIN, 524645537, 1510, 1511, 1510, 1520, 1895, 965, 965, 2065, 965, 965, 1515, 1515, 1515, 1515
